article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제324조의8제4항제6호,"[324, 8, 4, 6]",DEFINITION,행위,금융위원회,정하는,행위,DEFINITIONAL,"제324조의8제4항제6호에서 ""금융위원회가 정하여 고시하는 행위""란 다음 각 호의 어느 하나에 해당하는 행위를 말한다. 1. 신용평가대상 또는 그 대리인과의 신용평가계약 체결 및 평가의뢰ㆍ권유 등 영업업무를 수행하는 조직과 신 용평가 조직을 분리(정보 및 인사교류의 제한을 포함한다)하여 운영하지 아니하는 행위 2. 신용평가회사가 요청인의 대표이사(자산유동화증권 신용평가의 경우 자산보유자의 대표이사, 주관회사 등 신 용평가 기초자료의 작성주체를 말한다)로부터 신용평가를 위하여 제출받는 자료와 관련하여 다음 각 목의 사 항에 대하여 상당한 주의를 다하여 직접 확인ㆍ검토하였다는 사실을 확인받지 아니하고 신용평가를 하는 행위 (제8-19조의13제2항에 따라 법"
제335조의12제2항제1호 또는 제2호,[],REGULATION,신용평가,신용평가회사,신용평가를 하게 하는 행위,신용평가,PROHIBITIVE,"제335조의12제2항제1호 또는 제2호에 해당하는 경우의 신용평가에 갈음할 수 없게된 경우는 제외한다)<개정 2021. 3. 18.> 가. 해당 자료가 중요사항에 관하여 거짓의 기재 또는 누락이 없다는 사실 나. 해당 자료를 이용하는 자로 하여금 중대한 오해를 일으키는 내용이 기재 또는 표시되어 있지 아니하다는 사실 3. 신용평가 과정에서 요청인 및 그의 이해관계자로 하여금 자사 또는 계열회사의 상품이나 서비스를 구매하거 나 이용하도록 강요하는 행위 4. 신용평가회사가 다음 각 목의 어느 하나에 해당하는 이해관계를 가지는 임직원(그 배우자가 이해관계를 가지 는 경우를 포함한다)으로 하여금 신용평가를 하게 하는 행위 가. 신용평가대상이 발행한 금융투자상품을 소유하고 있는 경우 나. 신용평가대상에서 근무(겸직을 포함한다)하고 있거나, 이직한지 1년이 경과하지 아니한 경우 다. 신용평가와 관련된 수수료를 협의하는 등 뚜렷한 이해관계가 있어서 신용평가 업무를 공정하게 행하는데 지장이 있는 경우 5. 제8-19조의13제3항을 위반하여 별도의 체계에 따라 신용등급을 표시하지 않거나, 신용평가대상의 동의 또는 자료 제공 없이 평가된 정보라는 사실을 신용평가서에 기재하지 아니하는 행위 제8-19조의11(신용평가서 등의 제출ㆍ공시 등) ① 법"
제335조의12제3항,"[None, None, 335, 3]",DEFINITION,서류,금융위원회,정하여 고시하는,서류,DEFINITIONAL,"제335조의12제3항에서 ""금융위원회가 정하여 고시하는 서류 ""란 다음 각 호의 서류를 말한다. 1. 법"
제335조의11제4항,[],REGULATION,신용평가실적서,신용평가회사,작성,신용평가실적서,MANDATORY,"제335조의11제4항에 따른 신용평가실적서등 2. 신용평가의 성과분석, 부도분석 및 채권스프레드관련분석에 대한 다음의 각 목의 서류 법제처 221 국가법령정보센터 금융투자업규정 가. 신용등급결과분석(부도율, 신용등급변동, 신용등급의 변별력 등을 분석하여 기재한 것을 말한다) 나. 채권수익률분석(채권수익률과 신용등급간의 관계를 분석하여 기재한 것을 말한다) 다. 부도기업분석(부도발생요인 및 부도발생 과정을 분석하여 기재한 것을 말한다) 라. 신용등급변동현황분석(신용등급의 변동현황과 방향성에 대한 정보를 분석하여 기재한 것을 말한다) 3. 신용평가회사의 내부통제 관련 정책, 운영현황 등을 기술한 투명성보고서 ② 제1항에 따른 서류의 작성, 제출시기는 다음 각 호와 같다. 1. 법"
Unknown,[],REGULATION,Unknown,,,,,"제335조의11제4항에 따른 신용평가실적서 : 매분기말 기준으로 작성하여 1개월 이내에 제출할 것<개정 2021. 3. 18.> 2. 제8-19조의9제3항 각 호의 서류 : 매년말 기준으로 작성하여 1개월 이내에 제출할 것<개정 2021. 3. 18.> 3. 제1항제2호가목, 같은 항 제3호의 서류 : 매년말을 기준으로 작성하여 3개월 이내에 제출할 것 4. 제1항제2호나목의 서류 : 매반기말을 기준으로 작성하여 3개월 이내에 제출할 것 5. 제1항제2호다목ㆍ라목의 서류 : 매분기말을 기준으로 작성하여 2개월 이내에 제출할 것 제8-19조의12(신용평가서 등의 제출ㆍ공시) ① 영"
제324조의9제2항제3호,"[324, 9, 2, 3]",DEFINITION,금융위원회가 정하여 고시하는 서류,,,제8-19조의11제1항에 따른 서류,DEFINITIONAL,"제324조의9제2항제3호에서 ""금융위원회가 정하여 고시하는 서류""란 제8-19조의11제1항에 따른 서류를 말한다. ② 영"
Unknown,[],REGULATION,Unknown,,,,,"제324조의9제2항 각 호의 서류 및 제8-19조의11제1항 각 호의 서류의 작성서식 및 공시 등에 관하여 필요 한 사항은 금융감독원장이 정한다. 제8-19조의13(제3자 요청에 의한 평가) ① 신용평가회사는 요청인이 신용평가대상이 아닌 제3자인 경우에도 신용 평가를 할 수 있다. ② 제1항에도 불구하고, 신용평가대상이 신용평가에 동의하여 신용평가를 위해 필요한 자료를 제공한다는 내용 이 포함된 별도의 약정을 체결하지 아니하고 제1항의 신용평가를 하는 경우에는 법"
제335조의12제2항제1호,[],REGULATION,신용평가,신용평가,갈음할 수 없다,,PROHIBITIVE,제335조의12제2항제1호 또는 제2호에 해당하는 경우의 신용평가에 갈음할 수 없다.
제469조제1항,[],REGULATION,사채권,,발행,사채권,MANDATORY,제469조제1항의 규정에 의하여 발행하는 사채권 3 영
제324조의3제1항,"[None, None, 324, 1]",REGULATION,신용평가회사 선정,금융감독원장,선정,신용평가회사,MANDATORY,제324조의3제1항 각 호의 어느 하나에 해당하는 금융기관이 발행한 사채권 ② 금융감독원장은 제1항에 따른 신청이 있는 경우 금융감독원장이 정하는 기준에 따라 신용평가회사를 선정하 고 그 결과를 지체 없이 발행인에게 통보한다.
제342조제4항,[],REGULATION,적정할인한도,종합금융회사는,설정,적정할인한도,MANDATORY,"제342조제4항에 따른 한도 이내에서 적정할인한도를 설정하여야 한다. 다만, 신용평가업자의 신용평가서를 기초로 선정하는 경우에는 신용조사 및 분석을 생략할 수 있다. ② 종합금융회사는 적격업체의 신용상태와 보유자산의 건전성 확인을 위하여 매년 1회 이상 자체신용조사를 하 거나 신용평가업자가 평가한 자료를 바탕으로 신용도를 파악하여야 한다. ③ 종합금융회사가 어음을 할인하는 경우 적격업체인 할인의뢰인의 한도를 사용하여야 한다. ④ 제3항에 불구하고 비적격업체가 상거래에 따라 적격업체로부터 직접 취득한 어음의 할인을 의뢰하는 경우에 는 그 적격업체의 할인한도를 사용할 수 있다. 제8-21조(무담보어음의 매도) ① 영"
제328조제2항제1호,"[None, 2, 328, 1]",DEFINITION,평가등급,금융위원회,정하여 고시하는,A1 등급,DEFINITIONAL,"제328조제2항제1호 단서에서 ""금융위원회가 정하여 고시하는 평가등급""이란 A1 등급을 말한다. ② 영"
제328조제2항제2호,"[328, None, None, 2]",DEFINITION,금융위원회가 정하여 고시하는 평가등급,,,B 등급,DEFINITIONAL,"제328조제2항제2호 본문에서 ""금융위원회가 정하여 고시하는 평가등급""이란 B 등급을 말한다. 다만, 영"
제 328조제2항제2호,[],REGULATION,무담보어음,금융감독원장,정한다,필요한 사항,PERMISSIVE,제 328조제2항제2호 단서에 따라 금융감독원장이 별도로 지정하는 기업이 발행한 어음에 대하여는 신용평가 등급 요건을 적용하지 아니할 수 있다. ③ 그 밖에 무담보어음의 신용평가 등에 관하여 필요한 사항은 금융감독원장이 정한다. 제8-22조(무담보어음의 중개등) 영
제328조제3항,"[None, None, 328, 3]",DEFINITION,금융위원회가 정하여 고시하는 평가등급,,말한다,B등급,DEFINITIONAL,"제328조제3항 본문에서 ""금융위원회가 정하여 고시하는 평가등급""이란 B등급을 말한다. 다만, 영"
Unknown,[],REGULATION,Unknown,,,,,제328조제3항 단서에 따라 금융감독원장이 별도로 지정하는 기업의 어음에 대하여는 신용평가 등급 요건을 적용하지 아니할 수 있다. 제8-23조(신용평가등급 등의 공시) ① 종합금융회사는 무담보어음을 매도하거나 무담보어음의 매매를 중개ㆍ주선 ㆍ대리하는 때에는 영
제328조제4항,[],REGULATION,신용평가등급 표시,신용평가업자,표시 및 비치,신용평가등급,MANDATORY,"제328조제4항에 따라 통장 또는 당해 어음의 여백에 신용평가업자의 신용평가등급중 최 저의 등급을 표시하여야 하며, 신용평가업자가 평가하여 공시한 신용평가등급을 영업장에 비치하여야 한다. ② 종합금융회사는 영"
제328조제4항,[],REGULATION,부도율명세,신용평가업자,게시,부도율명세,MANDATORY,제328조제4항에 따라 신용평가업자가 분기별로 공시하는 평가등급별 부도율명세를 객장 에 게시하여야 한다. ③ 그 밖에 신용평가등급의 적용 등에 관하여 필요한 사항은 금융감독원장이 정한다. 제8-24조(어음관리계좌 거래방법 등) ① 영
제329조제5항,[],REGULATION,어음관리계좌,거래,예탁,수탁금 통 장,PERMISSIVE,제329조제5항에 따라 어음관리계좌의 거래는 어음관리계좌 수탁금 통 장으로 수시로 예탁 또는 인출할 수 있도록 한다. ② 수탁금 운용자산과 고유자산을 교환하는 경우에는 영
제329조제5항,[],REGULATION,금리수준 및 부실운용자산 교환,어음관리계좌 편입자산 및 부실운용자산,이어야 한다 및 교환하여야 한다,환출자산 및 고유계정,MANDATORY,제329조제5항에 따라 어음관리계좌 편입자산의 금리수 준이 환출자산의 금리수준 이상이어야 하며 부실운용자산은 즉시 고유계정과 교환하여야 한다.
제330조제5항,"[None, None, 330, 5]",REGULATION,금지행위,종합금융회사,행위,,PROHIBITIVE,제330조제5항에 따라 종합금융회사는 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 1. 소유재산을 타인을 위하여 담보로 제공하는 행위 2. 대주주 및 그 특수관계인과 최근 3개월 이내 공인감정기관이 평가한 가액과 100분 10 이상의 차이가 나는 가 격으로 부동산을 매매하거나 교환하는 행위 제8-26조(지점등 설치인가) ① 종합금융회사가 법
제337조,[],PROCEDURE,지점 설치 인가 신청,지점,제출 및 첨부,인증 신청서,MANDATORY,제337조에 따라 지점등을 설치하고자 하는 경우에는 별지 제 19호의 인가신청서를 금융위원회에 제출하여야 한다. ② 제1항의 신청서에는 다음 각 호의 서류를 첨부하여야 한다. 1. 설치예정지의 영업소 건물현황 2. 설치예정지 건물의 신축 또는 사용계획서 3. 설치예정지의 주소를 확인할 수 있는 서류 4. 설치 후 3년간 수지예상서 5. 영
제331조제1항,"[None, None, 331, 1]",REGULATION,인가기준,종합금융회사,입증,서류,MANDATORY,제331조제1항 각 호의 인가기준을 충족하였음을 입증하는 서류 제8-27조(업무폐지 등 인가) ① 종합금융회사는 법
Unknown,[],REGULATION,Unknown,,,,,"제339조제1항에 따라 업무의 폐지 또는 해산의 인가를 받고자 하는 때에는 업무를 폐지 또는 해산을 하여야 하는 사유가 발생한 날부터 1개월 이내에 별지 제20호의 신청서 및 다음 각 호의 첨부서류를 금융위원회에 제출하여야 한다. 1. 신청일의 전월말을 기준으로 작성한 개별재무상태표<개정 2010. 12. 29.> 2. 이사회 결의서 3. 해당 종합금융회사의 자산ㆍ부채의 정리계획 ② 제1항에 따른 업무의 폐지 또는 해산을 인가하고자 하는 경우 심사기준은 다음 각 호와 같다. 1. 해산 또는 업무의 폐지가 당해 종합금융회사의 경영 및 재무상태 등에 비추어 불가피할 것 2. 금융거래자 등 이용자보호 및 신용질서 유지에 지장을 줄 염려가 없을 것 3. 법, 「상법」, 그 밖의 관계법령에 따른 절차이행에 하자가 없을 것 ③ 종합금융회사가 제1항에 따른 인가를 받은 때에는 지체 없이 그 내용을 해당 종합금융회사의 본점 및 지점에 게시하고, 서울특별시에서 발행되는 하나 이상의 일간신문에 공고하여야 하며, 인터넷 홈페이지 등을 이용하여 공시하여야 한다. 제8-28조(정관ㆍ업무방법 변경보고) ① 금융감독원장은 법"
제339조제2항,"[None, None, 339, 2]",REGULATION,시정 요구,금융감독원장,요구,시정,MANDATORY,"제339조제2항 각 호 외의 부분 본문에 따라 정관 및 업 무방법의 변경을 보고받은 결과 그 내용이 다음 각 호의 기준(정관변경의 경우에는 제4호를 제외한다)에 적합하 지 아니하다고 판단하는 경우 상당한 기간을 정하여 그에 대한 시정을 요구할 수 있다. 1. 관련법령에 저촉되지 않을 것 2. 주식회사의 본질을 침해하지 않을 것 3. 이용자의 권익을 침해하지 않을 것 법제처 224 국가법령정보센터 금융투자업규정 4. 새로운 업무방법의 예상 취급규모, 손익전망 등에 비추어 당해 종합금융회사의 건전경영을 저해할 염려가 없 고 신용질서를 교란시킬 우려가 없을 것 ② 그 밖에 정관 및 업무방법 변경의 보고에 관한 세부사항은 금융감독원장이 정한다."
Unknown,[],REGULATION,Unknown,,,,,"제339조제2항 각 호 외의 부분 단서에 따른 사전신고가 있는 경 우 당해 종합금융회사의 업무가 영위되는 지역의 자금의 수급상황, 그 밖에 금융기관 상호간의 적정한 경쟁관계 형성과 신용질서 유지에 지장을 줄 염려가 없는지 여부를 심사한다. ② 그 밖에 본점등의 이전등에 관한 세부사항은 금융감독원장이 정한다. 제8-30조(집합투자업에 대한 특례) ① 영"
제333조제2항제3호,"[None, None, 333, 3]",DEFINITION,금융위원회가 정하여 고시하는 기간,,말한다,1년,DEFINITIONAL,"제333조제2항제3호에서 ""금융위원회가 정하여 고시하는 기간""이란 1년을 말한다. ② 영"
제333조제3항제1호,"[None, None, 333, 3]",DEFINITION,금융위원회가 정하여 고시하는 업무,,,,DEFINITIONAL,"제333조제3항제1호에서 ""금융위원회가 정하여 고시하는 업무""란 영"
제325조제2항,[],DEFINITION,업무,,말한다,업무,DEFINITIONAL,제325조제2항제1호부터 제7호까지 (제3호를 제외한다)의 업무를 말한다. ③ 영
제333조제3항제4호,"[None, None, 333, 4]",DEFINITION,금융위원회가 정하여 고시하는 업무,,,영,DEFINITIONAL,"제333조제3항제4호에서 ""금융위원회가 정하여 고시하는 업무""란 영"
제325조제3항제2호부터 제6호까지 (제5호를 제외한다),[],DEFINITION,업무,,말한다,업무,DEFINITIONAL,제325조제3항제2호부터 제6호까지 (제5호를 제외한다)의 업무를 말한다. 제8-31조(동일차주에 대한 신용공여한도 등의 예외) ① 영
제334조제2항제1호가목,"[334, 2, 1, 1]",DEFINITION,법인등,,,,DEFINITIONAL,"제334조제2항제1호가목에서 ""금융위원회가 정하여 고시 하는 법인등""이란 다음 각 호의 어느 하나에 해당하는 법인을 말한다. 1. 「공공기관의 운영에 관한 법률」의 적용대상기관 2. 「지방공기업법」의 적용대상기관 3. 「금융기관부실자산 등의 효율적 처리 및 한국자산관리공사의 설립에 관한 법률」에 따른 한국자산관리공사 4. 「예금자보호법」에 따른 예금보험공사 5. 「은행법」에 따른 금융기관 6. 위험가중자산에 대한 자기자본비율 산정기준상 위험가중치를 제5호의 기관과 동일하게 적용받는 금융기관 ② 영"
제334조제2항제2호라목,"[334, 2, 2, None]",DEFINITION,금융위원회가 인정하는 경우,,,,DEFINITIONAL,"제334조제2항제2호라목에서 ""금융위원회가 인정하는 경우""란 다음 각 호의 어느 하나에 해당하는 경우를 말한다. 1. 다른 금융기관과의 합병 또는 영업의 양수ㆍ도 2. 동일차주 또는 관계인의 구성에 변동이 있는 경우 3. 종합금융회사 개별재무상태표 계정과목의 변경<개정 2010. 12. 29.> 4. 제8-33조에 따른 신용공여 범위의 변경 ③ 종합금융회사는 영"
제334조제2항제2호,[],REGULATION,사유,,,,,제334조제2항제2호 각 목의 어느 하나에 해당하는 사유로 인하여 법
제342조,[],DEFINITION,한도초과사유,한도초과사유,,,,제342조제1항부터 제4항까지에 따른 한도를 초과하는 경우로서 한도초과사유가 영
제334조제5항,[],REGULATION,법,각 호,해당,법,,제334조제5항 각 호의 어느 하나에 해당되어 법
제342조제6항,"[None, None, 342, 6]",REGULATION,연장 신청,연장 신청자,신청,금융감독원장,MANDATORY,제342조제6항 단서에 따라 한도초과기간을 연장받고자 하는 경우에는 당초 한도초과기간 만료예정일로부터 7일 이전에 금융감독원장에게 이를 신청하여야 한다. 이 경우 연장할 수 있는 기간은 1년 이내이어야 한다.
제342조제6항,[],REGULATION,연장업무,,,,MANDATORY,"제342조제6항 단서에 따른 기간의 연장업무, 영"
제334조제3항,[],REGULATION,시정계획,금융감독원장,위탁한다,시정계획,MANDATORY,제334조제3항에 따른 확인신청의 접수ㆍ확인 및 같은 조 제4항에 따른 시정계획의 접수 등은 금융감독원장에게 위탁한다.
제342조제6항,[],DEFINITION,단서 및 영,,,,DEFINITIONAL,제342조제6항 단서 및 영
제334조제3항ㆍ제4항,[],REGULATION,업무현황 보고,,보고,금융위원회,MANDATORY,제334조제3항ㆍ제4항에 따른 업무현황을 매분기별로 금융위원 회에 보고하여야 한다.
제342조제1항,[],,,,,,,제342조제1항 및 영
제335조,[],REGULATION,자기자본,종합금융회사,산출,자기자본,MANDATORY,"제335조에 따른 자기자본은 종합금융회사의 개별 재무제표 를 기준으로 기본자본과 보완자본의 합계에서 공제항목을 차감하여 산출한다. ② 제1항의 기본자본, 보완자본 및 공제항목의 범위는 별표 22와 같으며, 보완자본의 인정범위 및 한도 등은 금 융감독원장이 정하는 자기자본 계산방법을 따른다. 제8-33조(신용공여의 범위) 영"
제336조,[],DEFINITION,신용공여,신용공여,정의,별표 23,DEFINITIONAL,제336조에 따른 신용공여의 구체적인 범위는 별표 23과 같다.
제338조제2항,[],DEFINITION,단일거래금액,단일거래금액,정하는,약정금액,DEFINITIONAL,"제338조제2항 본문에서 ""금융위원회가 정하여 고시하는 단일거래금액""이란 동일한 개인 또는 법인 각각에 대한 개별 신용공여약정(기존의 신용공여 약정을 갱신ㆍ대환ㆍ연장하는 경우를 포함한다)에 따른 약정금액[사채권(모집ㆍ매출의 방법에 따라 발행된 사채권에 한한다) 또는 주식 취득의 경우에 는 단일한 매매계약에 따른 취득금액을 말한다. 이하 이 조에서 같다]을 기준으로 산정한다. 다만, 동일한 법인 또 는 개인에 대하여 같은 날에 다수의 약정이 체결되는 경우에는 개별 약정금액의 합계액을 기준으로 산정한다. ② 영"
제338조제4항제1호라목,"[None, None, 338, 4]",DEFINITION,금융위원회가 정하여 고시하는 사항,금융위원회,정하여 고시하는,사항,DEFINITIONAL,"제338조제4항제1호라목에서 '금융위원회가 정하여 고시하는 사항'이란 다음 각 호의 사항을 말하며, 법"
제343조제4항,[],REGULATION,신용공여현황 공시,대주주,공시,신용공여현황,MANDATORY,"제343조제4항에 따라 대주주 전체에 대한 신용공여현황을 같은 개인 또는 법인 각각에 대한 신용공여현황을 포함하여 공시하여야 한다. 1. 신용공여 형태별로 자금용도, 신용공여기간ㆍ적용금리 등 거래조건 2. 담보의 종류 및 평가액 3. 주요 특별약정내용 ③ 영"
제338조,[],DEFINITION,금융위원회가 정하여 고시하는 사항,,,,DEFINITIONAL,"제338조제4항제2호라목에서 '금융위원회가 정하여 고시하는 사항'이란 다음 각 호의 사항을 말하며, 법"
제343조제4항,"[None, None, 343, 4]",REGULATION,공시,대주주,공시,대주주 발행주식 취득현황,MANDATORY,제343조제4항에 따라 대주주 발행주식 취득현황을 발행회사별로 구분하여 공시하여야 한다. 1. 취득목적 2. 분기말 현재 보유주식의 지분율 3. 분기말 현재 보유주식의 시가 4. 당해 분기 중 보유주식을 처분한 경우 처분가격 및 동 처분에 따른 손익현황 ④ 법
제343조제3항,"[None, None, 343, 3]",REGULATION,보고서식,금융감독원장,정한다,사항,MANDATORY,제343조제3항에 따라 종합금융회사가 그 대주주에게 신용공여를 하거나 대주주가 발행한 주식을 취득하는 경우 그 보고서식 및 작성방법 등에 관하여 필요한 사항은 금융감독원장이 정한다.
제339조제1항제5호,[],,금융산업의 구조개선,,,,,제339조제1항제5호 및 「금융산업의 구조개선에 관한 법률」
제11조제6항,[],REGULATION,출자 전환,종합금융회사,전환,주식,MANDATORY,제11조제6항에 따라 종합금융회사가 다음 각 호의 어느 하나에 해당하는 기업에 대한 대출 금 등(금융감독원장이 정하는 신용공여를 말한다. 이하 이 조에서 같다)을 출자로 전환함으로써 주식을 소유하게 된 경우에는 법
제344조,[],REGULATION,주식의 취득,주식의 취득,보지 않다,,PROHIBITIVE,제344조에 따른 주식의 취득으로 보지 아니한다. 1. 「채무자 회생 및 파산에 관한 법률」에 따라 회생절차개시결정을 받은 기업 법제처 226 국가법령정보센터 금융투자업규정 2. 기업구조조정 촉진을 위한 금융기관 협약에 의거 기업개선작업을 추진 중인 기업 3. 부실징후기업의 정상화 촉진과 부실채권의 효율적 정리를 위한 금융기관협약 및 금융기관협조융자 대상 기업 4. 산업합리화 대상 기업 5. 제1호부터 제4호까지에 해당하지 아니하는 부실여신 보유기업으로서 금융감독원장이 해당기업의 경영정상화 등을 위하여 대출금등의 출자전환이 필요하다고 인정한 기업 ② 종합금융회사는 제1항 각 호(제5호를 제외한다)의 어느 하나에 해당하는 기업에 대한 대출금 등을 출자전환한 경우 7일 이내에 출자전환 내용을 금융감독원장에게 보고하여야 한다. 제8-36조(증권 투자한도에서 제외되는 집합투자증권) 영
제339조제1항제7호,[],DEFINITION,집합투자증권,금융위원회,정하여 고시하는,집합투자증권,DEFINITIONAL,"제339조제1항제7호에서 ""금융위원회가 정하여 고시하는 집합투자증권""이란 다음 각 호의 어느 하나에 해당하는 집합투자증권을 말한다. 1. 단기금융집합투자기구의 집합투자증권 2. 중도환매수수료 징구기간이 3개월 미만인 집합투자증권(채무증권이 주된 투자대상인 집합투자기구에 한한다) 3. 그 밖에 금융감독원장이 정하는 집합투자증권 제8-37조(증권의 투자한도) ① 법"
제344조제2항,[],,,,,,,제344조제2항에 따라 영
제339조제2항,[],REGULATION,증권 투자한도,종합금융회사,받아야 한다,확인,MANDATORY,"제339조제2항에 따른 증권 투자한도는 다음 각 호와 같으며, 종합금융회사가 제1호 및 제2호의 한도를 초과하여 증권을 소유하고자 하는 경우에는 금융위원회의 확인을 받아야 한다. 이 경우 영"
제339조제2항제4호,[],REGULATION,투자한도 초과여부 판단,증권,판단한다,투자한도 초과여부,MANDATORY,"제339조제2항제4호의 증권의 경우 기초가 되는 증권이 제1호부터 제3호까지에 해당 하는 경우 기초가 되는 증권을 각각 제1호부터 제3호까지에 합산하여 투자한도 초과여부를 판단한다. 1. 동일회사 발행주식총수의 100분의 20 2. 종합금융회사의 대주주 및 그 특수관계인이 발행한 주식은 종합금융회사 자기자본의 100분의 5. 다만, 제1호 에 따라 금융위원회의 확인을 받아 소유하는 주식은 그 한도에 포함하지 아니한다. 3. 종합금융회사의 대주주 및 그 특수관계인이 매도하는 비상장증권은 종합금융회사 자기자본의 100분의 5와 투 자대상회사 납입자본금의 100분의 10중 적은 금액. 다만, 제1호 및 제2호에 따라 금융위원회의 확인을 받아 소 유하는 주식은 그 한도에 포함하지 아니한다. ② 영"
제339조제2항제4호,[],DEFINITION,증권,금융위원회,정하는,증권,DEFINITIONAL,"제339조제2항제4호에서 ""금융위원회가 정하여 고시하는 증권""이란 전환사채, 신주인수권부사채 및 교환사 채를 말한다. ③ 종합금융회사는 제1항에 불구하고 다음 각 호의 기관에 대한 출자의 경우에는 제1항제2호를 적용하지 아니한 다. 1. 「은행법」에 따라 설립된 금융기관 2. 금융투자업자(겸영금융투자업자를 제외한다) 3. 「보험업법」에 따른 보험회사 4. 명의개서대행회사 5. 증권금융회사 6. 자금중개회사 7. 「상호저축은행법」에 따른 상호저축은행 법제처 227 국가법령정보센터 금융투자업규정 8. 「여신전문금융업법」에 따른 여신전문금융회사 9. 「중소기업창업 지원법」에 따른 중소기업창업투자회사 10. 신용평가업자 제8-38조(지급준비자산의 계산) ① 영"
제341조제3항,[],,법,,,법,,제341조제3항에 따라 법
제346조,[],REGULATION,보유의무액,지급준비자산,,,MANDATORY,제346조에 따른 지급준비자산의 보유의무액은 영
제341조제1항,"[341, 1, None, None]",REGULATION,지급준비자산,,계산,지급준비자산,MANDATORY,"제341조제1항 각 호의 채무(이하 ""지준대상채무""라 한다)의 매일의 잔액을 기초로 반월마다 평균하여 계산한다. ② 제1항의 계산방법에 있어서 매 상반월(1일부터 15일까지)에 보유할 지급준비자산은 전월 26일부터 당해월 10일까지, 매 하반월(16일부터 월말까지)에 보유할 지급준비자산은 당해월 11일부터 25일까지의 지준대상채무 의 잔액을 기초로 평균하여 계산한다. 제8-39조(부동산의 처분 등) 영"
제342조제1항,"[None, None, 342, 1]",DEFINITION,금융위원회가 정하여 고시하는 사유,,,,DEFINITIONAL,"제342조제1항 단서에서 ""금융위원회가 정하여 고시하는 사유""란 경매유찰 및 보류 의 사유로 금융감독원장에게 비업무용부동산 처분기한 연기보고를 한 경우를 말한다. 이 경우 연기보고 후 1년 까지는 금융위원회가 정하여 고시하는 사유에 해당하는 것으로 본다. 제8-40조 제2절 재무건전성 제8-41조(경영건전성기준) ① 법"
제350조,[],CONCEPT,법,,준용,법,DEFINITIONAL,제350조에서 준용하는 법
제31조제1항,[],REGULATION,경영지도비율,종합금융회사,준수,경영지도비율,MANDATORY,"제31조제1항에 따라 종합금융회사가 준수하여야 할 경 영지도비율은 다음 각 호와 같다. 1. 위험가중자산에 대한 자기자본비율 : 100분의 8 이상 2. 3개월 이내 만기도래 원화 자산ㆍ부채 비율(이하 이 장에서 ""원화유동성비율""이라 한다) : 100분의 100 이상 ② 제1항에서 정하는 비율의 구체적인 산정방식은 금융감독원장이 정한다. 이 경우 제1항제1호의 비율은 종합금 융회사의 연결재무상태표를 기준으로 한다.<개정 2010. 12. 29.> ③ 금융감독원장은 제8-49조에 따른 경영실태분석 및 평가결과 제1항의 경영지도비율이 악화될 우려가 있거나 경영상 취약부문이 있다고 판단되는 종합금융회사에 대하여 이의 개선을 위한 계획 또는 약정서를 제출토록 하 거나 당해 금융기관과 경영개선협약을 체결할 수 있다. 다만, 제8-51조부터 제8-53조까지에 따른 경영개선권고, 경영개선요구 또는 경영개선명령을 받고 있는 종합금융회사의 경우에는 그러하지 아니하다. 제8-42조(자산건전성 분류 및 대손상각) ① 종합금융회사는 법"
제350조,[],CONCEPT,법,,,,,제350조에서 준용하는 법
Unknown,[],REGULATION,Unknown,,,,,"제31조제1항에 따라 정기 적으로 차주의 채무상환능력과 금융거래내용 등을 감안하여 보유자산 등의 건전성을 별표 24에서 정하는 바에 따라 ""정상"", ""요주의"", ""고정"", ""회수의문"", ""추정손실""의 5단계로 분류하고, 적정한 수준의 대손충당금 등(채무보 증충당금, 제8-44조제1항에 따른 대손준비금 및 제8-44조제4항에 따른 운용리스자산처분손실충당금을 포함한다 . 이하 이 장에서 같다)을 적립ㆍ유지하여야 한다.<개정 2010. 12. 29., 2012. 3. 27., 2017. 3. 22.> ② 종합금융회사는 제1항에 따른 자산건전성 분류 및 대손충당금 등 적립을 위하여 제8-44조에서 정하는 기준을 반영하여 차주의 채무상환능력 평가기준을 포함한 자산건전성 분류기준 및 대손충당금 등 적립기준을 설정하여 야 한다.<개정 2010. 12. 29.> 법제처 228 국가법령정보센터 금융투자업규정 ③ 금융감독원장은 법"
제350조,[],CONCEPT,법,,,,,제350조에서 준용하는 법
제31조제1항,[],REGULATION,자산건전성,종합금융회사,점검,자산건전성 분류,MANDATORY,"제31조제1항에 따라 종합금융회사의 자산건전성 분류 및 대손 충당금 등 적립의 적정성을 점검하고, 부적정하다고 판단되는 경우 이의 시정을 요구할 수 있다.<개정 2010. 12. 29.> ④ 종합금융회사는 제1항에 따른 자산건전성 분류 및 대손충당금 등 적립의 적정성ㆍ객관성 확보를 위하여 독립 된 여신감사(Credit Review)기능을 유지하여야 한다.<개정 2010. 12. 29.> ⑤ 종합금융회사는 제1항에 따라 ""회수의문"" 또는 ""추정손실""로 분류된 자산(이하 ""부실자산""이라 한다)을 조기 에 상각하여 자산의 건전성을 확보하여야 한다. ⑥ 금융감독원장은 법"
제350조,[],DEFINITION,준용하는 법,,,,DEFINITIONAL,제350조에서 준용하는 법
